b	tsq 	asq	tcirc  	acirc
22.50000000000004 219.7596707818919 19778.370370370303 373.075604236647 26371.160493827065
22.600000000000037 216.85539577668982 19603.727778212793 368.1451538561014 26138.303704283717
22.70000000000004 214.0020721405488 19431.38815036186 363.30120120615175 25908.517533815822
22.80000000000004 211.1985874196098 19261.311172668447 358.54185772647116 25681.748230224588
22.90000000000004 208.4438581799006 19093.457409278926 353.86528412242325 25457.9432123719
23.000000000000046 205.73682912796787 18927.788279773078 349.26968887219965 25237.051039697442
23.100000000000044 203.07647226183116 18764.266036993235 344.7533267854357 25019.021382657647
23.200000000000045 200.46178605108733 18602.853745540942 340.31449761131205 24803.804994054586
23.300000000000047 197.8917946450462 18443.515260918342 335.9515446942439 24591.353681224453
23.40000000000005 195.36554710782067 18286.21520929205 331.6628536753301 24381.620279056067
23.50000000000005 192.8821166793473 18130.91896785868 327.4468512378223 24174.55862381158
23.60000000000005 190.44060006134873 17977.59264579136 323.3020038949371 23970.123527721815
23.700000000000053 188.04011672729837 17826.203065747926 319.2268168184163 23768.27075433057
23.800000000000054 185.67980825548085 17676.717745921822 315.2198327062943 23568.956994562424
23.900000000000055 183.3588376842832 17529.104882617517 311.2796306884071 23372.13984349002
24.000000000000057 181.0763888888876 17383.333333333252 307.4048252682327 23177.77777777767
24.10000000000006 178.83166597856732 17239.37260033393 303.59406529970903 22985.830133778574
24.200000000000063 176.62389271382557 17097.192814698356 299.846032997738 22796.25708626448
24.30000000000006 174.4523119426435 16956.764720824987 296.15944298113067 22609.019627766655
24.400000000000063 172.3161850551354 16818.05966138126 292.53304134680087 22424.07954850834
24.500000000000064 170.21479145593963 16681.049562682125 288.96560477406837 22241.399416909502
24.600000000000065 168.14742805369616 16545.70692048375 285.4559396579689 22060.942560645
24.700000000000067 166.11340876699347 16412.004786179 282.0028812705237 21882.67304823867
24.800000000000068 164.11206404618704 16279.916753381802 278.6052929489535 21706.555671175734
24.90000000000007 162.1427404105205 16149.41694488789 275.2620653098705 21532.555926517187
25.00000000000007 160.2047999999986 16020.479999999907 271.97211548851476 21360.63999999988
25.100000000000072 158.29762014148628 15893.081062205269 268.7343864021409 21190.774749607026
25.200000000000074 156.42059292852807 15767.195767195673 265.54784603669765 21022.927689594235
25.300000000000075 154.57312481440061 15642.800231217389 262.4114867559719 20857.06697495652
25.40000000000008 152.75463621793241 15519.871039741982 259.3243246324076 20693.161386322645
25.500000000000078 150.96456114164096 15398.385236447422 256.28539879883544 20531.180315263235
25.60000000000008 149.20234680175636 15278.3203124999 253.29377082038152 20371.093749999865
25.70000000000008 147.46745326971765 15159.654196127021 250.3485240858523 20212.8722615027
25.800000000000082 145.75935312474093 15042.365242473312 247.44876321791588 20056.486989964415
25.900000000000084 144.07753111707893 14926.432223729425 244.59361350143445 19901.909631639235
26.000000000000085 142.42148384160078 14811.83431952653 241.7822203293148 19749.112426035375
26.100000000000087 140.79071942133925 14698.551107587868 239.0137486652827 19598.06814345049
26.200000000000088 139.1847572006635 14586.562554629583 236.28738252299596 19448.750072839444
26.30000000000009 137.60312744774916 14475.849007503262 233.60232446094227 19301.13201000435
26.40000000000009 136.0453710660308 14366.391184572904 230.9577950925858 19155.1882460972
26.500000000000092 134.51103931433187 14258.17016731923 228.35303261124463 19010.893556425635
26.600000000000097 132.99969353538032 14151.167392164516 225.7872923292051 18868.22318955269
26.700000000000095 131.51090489242804 14045.364642511364 223.2598462305925 18727.152856681823
26.800000000000097 130.0442541137027 13940.74404098898 220.7699825375395 18587.65872131864
26.900000000000098 128.59933124443188 13837.28804190092 218.31700528920913 18449.71738920123
27.0000000000001 127.17573540618665 13734.97942386821 215.90023393324347 18313.305898490944
27.100000000000104 125.77307456330364 13633.801282662165 213.51900292922988 18178.401710216225
27.200000000000102 124.39096529615165 13533.737024221351 211.17266136378606 18044.9826989618
27.300000000000104 123.0290325810176 13434.770357847174 208.86057257688316 17913.027143796236
27.400000000000105 121.6869095763967 13336.885289573129 206.58211379904034 17782.51371943084
27.500000000000107 120.36423741547567 13240.066115702375 204.3366757990337 17653.42148760317
27.600000000000108 119.06066500461036 13144.297416509033 202.1236625417811 17525.729888678714
27.70000000000011 117.77584882760145 13049.564050098292 199.94249085607015 17399.41873346439
27.800000000000114 116.50945275558303 12955.851146420886 197.79259011181531 17274.46819522785
27.900000000000112 115.2611478623422 12863.144101437441 195.67340190653448 17150.85880191659
28.000000000000114 114.03061224489653 12771.428571428465 193.58437976075194 17028.571428571286
28.100000000000115 112.81753084916191 12680.690467445851 191.5249888220428 16907.5872899278
28.200000000000117 111.62159530054753 12590.915949901813 189.49470557744226 16787.887933202415
28.30000000000012 110.44250373932357 12502.091423291482 187.4930175739571 16669.455231055304
28.40000000000012 109.27996066060977 12414.203531045321 185.5194231469217 16552.271374727094
28.50000000000012 108.13367675883937 12327.239150507741 183.57343115595188 16436.31886734366
28.600000000000122 107.00336877655923 12241.185388038428 181.65456072826 16321.580517384571
28.700000000000124 105.88875935742914 12156.02957423292 179.76234100909906 16208.03943231056
28.800000000000125 104.78957690329082 12071.759259259155 177.89631091911508 16095.679012345536
28.900000000000126 103.70555543517935 11988.362208306784 176.05601891839325 15984.482944409048
29.00000000000013 102.63643445815597 11905.826397146144 174.24102277699052 15874.435196194865
29.10000000000013 101.58195882984363 11824.14000779385 172.45088935175485 15765.5200103918
29.20000000000013 100.54187863255196 11743.29142428212 170.68519436923793 15657.72189904283
29.300000000000132 99.51594904888228 11663.269228529054 168.94352221451538 15551.025638038744
29.400000000000134 98.50393024070522 11584.062196306988 167.225465725733 15445.41626174265
29.50000000000014 97.50558723140982 11505.659293306413 165.53062599420656 15340.87905774188
29.600000000000136 96.52068979132395 11428.049671292807 163.85861216990557 15237.399561723745
29.700000000000138 95.54901232621059 11351.22266435387 162.2090412721584 15134.963552471827
29.80000000000014 94.59033376874781 11275.167785234791 160.58153800542343 15033.557046979726
29.90000000000014 93.64443747290221 11199.874721759159 158.97573457997123 14933.166295678877
30.000000000000142 92.71111111110979 11125.333333333227 157.39127053733404 14833.777777777637
30.100000000000144 91.79014657418043 11051.533647531376 155.82779258037783 14735.378196708505
30.20000000000015 90.88133987384525 10978.46585676056 154.28495440786173 14637.954475680746
30.300000000000146 89.98449104786829 10906.12031500169 152.76241655335087 14541.493753335586
30.400000000000148 89.09940406764701 10834.48753462593 151.25984622835358 14445.983379501242
30.50000000000015 88.22588674822873 10763.558183283956 149.77691716956102 14351.410911045274
30.60000000000015 87.36375066067136 10693.323080866227 148.31330949006596 14257.764107821637
30.700000000000156 86.51281104668101 10623.773196532482 146.86870953444702 14165.030928709974
30.800000000000153 85.67288673545923 10554.89964580863 145.44280973760436 14073.19952774484
30.900000000000155 84.84380006269606 10486.693687749286 144.03530848723776 13982.258250332383
31.000000000000156 84.0253767916472 10419.146722164307 142.6459099898632 13892.195629552409
31.100000000000158 83.21744603623428 10352.250286907598 141.27432414026387 13803.000382543461
31.20000000000016 82.41984018611112 10285.99605522672 139.92026639427866 13714.661406968957
31.30000000000016 81.63239483363864 10220.37583317161 138.58345764483082 13627.167777562148
31.400000000000166 80.85494870271478 10155.38155706103 137.26362410110602 13540.508742748041
31.500000000000167 80.08734357940578 10091.005291005182 135.96049717078824 13454.673721340241
31.60000000000016 79.32942424432832 10027.239224483152 134.67381334526823 13369.652299310868
31.700000000000166 78.58103840673243 9964.075669973725 133.40331408773912 13285.434226631633
31.800000000000168 77.84203664023792 9901.507060638316 132.14874572409917 13202.009414184422
31.900000000000173 77.11227232017707 9839.525948054647 130.90985933658152 13119.367930739529
32.00000000000018 76.39160156249875 9778.124999999893 129.68641066003448 13037.499999999858
32.10000000000017 75.67988316419067 9717.296998282132 128.47815998077922 12956.39599770951
32.20000000000017 74.97697854517705 9657.034836618854 127.28487203797236 12876.04644882514
32.300000000000175 74.28275169165106 9597.33151856137 126.1063159274039 12796.44202474849
32.400000000000176 73.59706910080207 9538.180155464 124.94226500766338 12717.573540618669
32.500000000000185 72.9197997268991 9479.573964496938 123.79249680860832 12639.43195266258
32.60000000000018 72.25081492869356 9421.50626670169 122.6567929420724 12562.00835560226
32.70000000000018 71.58998841810458 9363.970485088132 121.53493901475073 12485.293980117507
32.80000000000018 70.93719621015246 9306.960142772054 120.42672454320456 12409.280190362739
32.90000000000018 70.29231657410541 9250.468861152323 119.33194287092519 12333.95848153643
33.000000000000185 69.65522998580734 9194.49035812662 118.25039108740317 12259.320477502157
33.100000000000186 69.0258190811541 9139.018446344855 117.18186994914716 12185.357928459807
33.20000000000019 68.40396861068777 9084.047031499387 116.12618380260064 12112.062708665851
33.30000000000019 67.78956539527805 9029.570110651086 115.08314050890448 12039.42681420145
33.40000000000019 67.18249828286227 8975.58177059045 114.05255137045653 11967.442360787267
33.50000000000019 66.58265810621539 8922.076186232913 113.03423105921956 11896.101581643883
33.60000000000019 65.98993764172224 8869.047619047516 112.0279975467309 11825.396825396689
33.700000000000195 65.40423156912586 8816.490415518216 111.03367203576927 11755.320554024287
33.800000000000196 64.82543643222562 8764.399005636955 110.05107889363357 11685.865340849274
33.9000000000002 64.25345060049986 8712.767901427833 109.08004558699162 11617.023868570444
34.0000000000002 63.688174231629255 8661.59169550163 108.12040261825783 11548.788927335507
34.1000000000002 63.129509234896325 8610.86505963991 107.17198346345819 11481.15341285321
34.2000000000002 62.57735923543914 8560.582743408126 106.23462451154568 11414.110324544166
34.3000000000002 62.03162953933597 8510.739572796947 105.30816500512587 11347.65276372926
34.400000000000205 61.492227099499544 8461.330448891187 104.39244698255739 11281.773931854917
34.500000000000206 60.95906048236012 8412.350346565745 103.48731522139126 11216.467128754328
34.60000000000021 60.432039835316296 8363.794313207825 102.59261718311379 11151.725750943768
34.70000000000021 59.91107685493448 8315.657467464955 101.70820295916015 11087.543289953273
34.80000000000021 59.39608475587701 8267.93499801813 100.8339252181653 11023.91333069084
34.90000000000022 58.88697824054059 8220.622162379519 99.96963915442045 10960.829549839356
35.00000000000021 58.38367346938669 8173.714285714187 99.11520243750441 10898.285714285581
35.100000000000215 57.88608803194617 8127.206759685292 98.2704751630596 10836.275679580389
35.200000000000216 57.39414091848127 8081.095041322213 97.43531980468383 10774.793388429618
35.30000000000022 56.90775249228773 8035.374651911077 96.60960116690899 10713.83286921477
35.400000000000226 56.42684446262115 7990.041175907205 95.79318633923944 10653.38823454294
35.50000000000022 55.951339858231876 7945.090259868975 94.98594465122335 10593.4536798253
35.60000000000022 55.48116300149264 7900.517611412601 94.18774762853045 10534.023481883467
35.70000000000022 55.01623948310476 7856.318998187409 93.398468950012 10475.091997583215
35.800000000000225 54.55649613736764 7812.490246871095 92.61798440571687 10416.653662494795
35.900000000000226 54.101861017997955 7769.027242184554 91.84617185584099 10358.702989579404
36.00000000000023 53.652263374484576 7725.925925925827 91.08291119058639 10301.234567901103
36.10000000000023 53.20763362896641 7683.182296022798 90.32808429090737 10244.243061363733
36.20000000000023 52.76790335361932 7640.7924056041265 89.58157499012177 10187.723207472167
36.30000000000023 52.3330052485403 7598.752362088101 88.84326903636577 10131.669816117466
36.40000000000023 51.90287312011642 7557.058326288999 88.11305405587193 10076.077768385332
36.500000000000234 51.47744185986632 7515.706511540529 87.39081951704932 10020.942015387373
36.600000000000236 51.05664742374323 7474.693182836057 86.67645669534741 9966.257577114744
36.70000000000024 50.64042681188776 7434.014655985171 85.96985863888307 9912.019541313563
36.80000000000024 50.22871804881958 7393.6672967862905 85.2709201348132 9858.223062381721
36.90000000000024 49.821460164057555 7353.647520214943 84.57953767643426 9804.86336028659
37.00000000000024 49.41859317315758 7313.951789627369 83.89560943099117 9751.93571950316
37.10000000000024 49.0200580591584 7274.576615979155 83.21903520817878 9699.435487972207
37.200000000000244 48.62579675442523 7235.518557058523 82.54971642931858 9647.35807607803
37.30000000000025 48.23575212288179 7196.774216734013 81.8875560971949 9595.698955645348
37.40000000000025 47.84986794262142 7158.340244216211 81.2324587665346 9544.45365895495
37.50000000000025 47.468088888887934 7120.213333333237 80.58433051511456 9493.61777777765
37.60000000000025 47.09036051741812 7082.390221819733 79.94307891548284 9443.186962426313
37.70000000000025 46.716629248136215 7044.8676906189885 79.3086130072778 9393.156920825319
37.80000000000026 46.34684234919296 7007.642563198023 78.68084327013173 9343.523417597364
37.900000000000254 45.98094792134042 6970.711704875254 78.05968159714494 9294.282273167008
38.000000000000256 45.61889488263502 6934.07202216057 77.44504126891661 9245.429362880759
38.10000000000026 45.260632953460956 6897.720462107497 76.83683692811991 9196.96061614333
38.20000000000026 44.906112641866294 6861.654011677217 76.23498455460769 9148.872015569621
38.30000000000026 44.55528522920473 6825.869697114209 75.63940144103725 9101.15959615228
38.40000000000026 44.20810275607548 6790.36458333324 75.05000616900112 9053.81944444432
38.50000000000026 43.86451800855488 6755.135773317498 74.46671858565303 9006.847697756666
38.600000000000264 43.524484504712305 6720.180407527625 73.88945978081672 8960.240543370168
38.700000000000266 43.18795648140423 6685.495663321421 73.31815206456686 8913.994217761894
38.80000000000027 42.85488888133997 6651.078754384008 72.75271894527107 8868.105005845346
38.90000000000027 42.52523734041247 6616.926930168225 72.19308510808203 8822.569240224302
39.00000000000027 42.19895817528865 6583.037475345075 71.63917639387027 8777.383300460102
39.10000000000027 41.87600837125275 6549.407709263976 71.09091977858628 8732.543612351967
39.20000000000027 41.5563455702972 6516.034985422648 70.54824335304309 8688.046647230198
39.300000000000274 41.23992805945541 6482.916690946435 70.01107630310915 8643.888921261914
39.400000000000276 40.92671475937059 6450.05024607685 69.47934889030249 8600.066994769131
39.50000000000028 40.61666521309587 6417.433103669192 68.95299243277694 8556.577471558923
39.60000000000028 40.309739575119806 6385.062748699022 68.43193928669135 8513.416998265364
39.70000000000029 40.00589860061257 6352.93669777732 67.91612282795337 8470.582263703094
39.80000000000028 39.70510363488783 6321.0524986741875 67.40547743432938 8428.069998232248
39.90000000000028 39.40731660307524 6289.407729850853 66.89993846791192 8385.876973134471
40.000000000000284 39.11249999999916 6257.99999999991 66.39944225793731 8343.99999999988
40.100000000000286 38.82061688025858 6226.826947593521 65.9039260839448 8302.435930124693
40.200000000000294 38.531630848504086 6195.886240439502 65.41332815927026 8261.181653919339
40.30000000000029 38.245506049907455 6165.1755752451245 64.92758761486677 8220.234100326832
40.40000000000029 37.962207160819176 6134.692677188423 64.44664448344444 8179.59023625123
40.50000000000029 37.681699379610464 6104.4352994969395 63.970439683923324 8139.247065995919
40.60000000000029 37.40394841769501 6074.401223033714 63.49891500619134 8099.201630711619
40.7000000000003 37.128920490726856 6044.588255890377 63.03201309616149 8059.451007853836
40.800000000000296 36.85658230997047 6014.994232987224 62.569677441121144 8019.992310649633
40.9000000000003 36.586901073839066 5985.6170156801145 62.11185235536705 7980.822687573486
41.0000000000003 36.31984445959787 5956.454491374094 61.65848296612042 7941.939321832125
41.1000000000003 36.055380615228266 5927.50457314357 61.20951519971501 7903.339430858095
41.2000000000003 35.79347815144967 5898.765199358948 60.76489576805303 7865.020265811931
41.3000000000003 35.53410613389542 5870.234333319566 60.32457215532262 7826.979111092756
41.400000000000304 35.27723407543973 5841.909962892862 59.88849260497154 7789.213283857151
41.500000000000306 35.022831928671955 5813.790100159588 59.456606106931204 7751.720133546117
41.60000000000031 34.77087007851539 5785.8727810650025 59.02886238508588 7714.4970414200025
41.70000000000031 34.521319334987226 5758.156065075912 58.60521188498174 7677.541420101216
41.80000000000031 34.27415092609687 5730.63803484344 58.185605761770454 7640.850713124586
41.90000000000031 34.02933649087943 5703.316795871435 57.76999586838265 7604.4223944952455
42.00000000000031 33.7868480725616 5676.190476190392 57.35833474392591 7568.253968253854
42.10000000000032 33.5466581118571 5649.257226036778 56.95057560230279 7532.342968049038
42.200000000000315 33.308739440389004 5622.515217537706 56.546672321044085 7496.686956716942
42.30000000000032 33.073065274235965 5595.962644400767 56.146579430352695 7461.28352586769
42.40000000000032 32.839609207600155 5569.597721609029 55.75025210235399 7426.130295478706
42.50000000000032 32.608345206594 5543.418685121023 55.3576461405477 7391.224913494698
42.60000000000033 32.3792476031433 5517.42379157566 54.96871796945772 7356.565055434216
42.70000000000032 32.15229108900438 5491.61131800199 54.583424624475164 7322.148424002655
42.800000000000324 31.927450709892724 5465.979561533675 54.20172374189088 7287.972748711567
42.900000000000325 31.704701859720934 5440.526839128154 53.82357354911353 7254.035785504205
43.00000000000033 31.484020274943617 5415.251487290344 53.448932855069124 7220.335316387124
43.100000000000335 31.265382029006908 5390.151861800833 53.07776104077826 7186.8691490677775
43.20000000000033 31.048763526900675 5365.226337448478 52.710018050107664 7153.63511659797
43.30000000000033 30.834141499811007 5340.473307767307 52.345664380691936 7120.631077023077
43.40000000000033 30.621492999871187 5315.891184777679 51.984661075022615 7087.854913036906
43.500000000000334 30.410795395008876 5291.478398731585 51.62696971170038 7055.304531642113
43.600000000000335 30.20202636388768 5267.233397862052 51.272552396847644 7022.977863816069
43.70000000000034 29.995163890941008 5243.154648136529 50.921371755677754 6990.872864182037
43.80000000000034 29.79018626149659 5219.240633014244 50.57339092421815 6958.987510685656
43.90000000000034 29.587072056989552 5195.489853207407 50.22857354118377 6927.319804276541
44.00000000000034 29.385800150262263 5171.900826446198 49.886883739997884 6895.867768594934
44.10000000000034 29.186349700949417 5148.472087247516 49.54828614095745 6864.629449663355
44.200000000000344 28.988700150946233 5125.202186687334 49.2127458435399 6833.602915583112
44.300000000000345 28.79283121995855 5102.089692176695 48.880228418848546 6802.786256235594
44.40000000000035 28.598722901132742 5079.133187241215 48.55069990219377 6772.177582988286
44.500000000000355 28.406355456764086 5056.331271304048 48.22412678580736 6741.775028405396
44.60000000000035 28.21570941408196 5033.682559472261 47.900476011687154 6711.576745963016
44.70000000000035 28.026765561110203 5011.185682326544 47.57971496456945 6681.580909768723
44.80000000000035 27.83950494260138 4988.839285714206 47.26181146502679 6651.785714285608
44.900000000000354 27.653908856043234 4966.642030545404 46.94673376268823 6622.189374060539
45.00000000000036 27.46995884773596 4944.592592592513 46.63445052957999 6592.790123456684
45.10000000000036 27.287636708939 4922.689662292635 46.324930853584 6563.586216390177
45.20000000000036 27.106924472085723 4900.931944553137 46.018144232011814 6534.575926070848
45.30000000000036 26.92780440706501 4879.318158560219 45.71406056529195 6505.757544746959
45.40000000000036 26.75025901756809 4857.847037590404 45.412650150768116 6477.129383453874
45.50000000000037 26.57427103749947 4836.517328824943 45.11388367660619 6448.68977176659
45.600000000000364 26.39982342745073 4815.327793167051 44.817732215808064 6420.437057556069
45.700000000000365 26.22689937123586 4794.277205061953 44.524167220329694 6392.369606749272
45.80000000000037 26.055482272487087 4773.364352319673 44.23316051530209 6364.485803092898
45.90000000000037 25.885555751309784 4752.588035940515 43.94468429335246 6336.784047920687
46.00000000000037 25.717103640995518 4731.947069943213 43.65871110902417 6309.262759924283
46.10000000000037 25.550109984791902 4711.440281195664 43.37521387329303 6281.920374927551
46.20000000000037 25.384559032728433 4691.066509248251 43.094165848178676 6254.755345664335
46.300000000000374 25.220435238496876 4670.824606169659 42.81554064144855 6227.766141559546
46.400000000000375 25.057723256385458 4650.713436385178 42.53931220141323 6200.951248513572
46.50000000000038 24.896407938265614 4630.7318765174405 42.26545481181093 6174.3091686899215
46.60000000000038 24.736474330630323 4610.87881522953 41.99394308677972 6147.83842030604
46.70000000000038 24.57790767168321 4591.153153070461 41.72475196591572 6121.537537427281
46.80000000000038 24.42069338847714 4571.553802322958 41.4578567094155 6095.405069763941
46.90000000000039 24.26481709410163 4552.0796868535035 41.19323289330127 6069.439582471337
47.000000000000384 24.110264584917974 4532.729741964616 40.93085640472703 6043.63965595282
47.100000000000385 23.957021837841207 4513.50291424932 40.67070343736439 6018.003885665761
47.20000000000039 23.805075007668158 4494.398161447786 40.412750486866415 5992.530881930382
47.30000000000039 23.654410424450454 4475.414452306062 40.156974346407985 5967.219269741418
47.4000000000004 23.505014590911873 4456.550766436928 39.90335210230133 5942.0676885825715
47.50000000000039 23.35687417990903 4437.8060941827525 39.65186112968514 5917.0747922436685
47.60000000000039 23.20997603193469 4419.179436480402 39.402479088286086 5892.239248640535
47.700000000000394 23.064307152662888 4400.669804728115 39.15518391825127 5867.559739637487
47.800000000000395 22.91985471053499 4382.2762206543275 38.90995383605019 5843.0349608724355
47.900000000000404 22.77660603438604 4363.997716188402 38.666767330445126 5818.6636215845365
48.0000000000004 22.63454861111055 4345.833333333261 38.4256031585284 5794.444444444347
48.1000000000004 22.493670083367007 4327.782124039849 38.18644034182555 5770.376165386466
48.2000000000004 22.35395824732052 4309.843150083432 37.94925816246295 5746.457533444575
48.3000000000004 22.21540105042262 4292.015482941687 37.714036159398866 5722.687310588914
48.40000000000041 22.07798658922781 4274.298203674541 37.48075412471659 5699.064271566053
48.500000000000405 21.941703107245967 4256.690402805753 37.24939209997861 5675.587203741003
48.600000000000406 21.806538992830053 4239.191180206198 37.01993037264068 5652.254906941597
48.70000000000041 21.67248277709851 4221.799644978826 36.79234947252475 5629.066193305101
48.80000000000041 21.53952313189155 4204.514915345266 36.56663016834947 5606.019887127021
48.90000000000041 21.40764886776087 4187.336118534061 36.34275346431743 5583.114824712082
49.00000000000041 21.276848931992085 4170.262390670484 36.120700596757914 5560.349854227313
49.10000000000041 21.14711240665938 4153.292876667938 35.9004530308244 5537.72383555725
49.200000000000415 21.018428506711658 4136.426730120889 35.681992457245485 5515.235640161185
49.300000000000416 20.890786578089706 4119.6631131993245 35.46530078912851 5492.884150932433
49.40000000000042 20.764176095873825 4103.001196544702 35.25036015881485 5470.668262059603
49.50000000000042 20.638586662461254 4086.4401591673623 35.03715291478582 5448.586878889816
49.60000000000042 20.51400800577303 4069.979188345403 34.82566161861858 5426.638917793872
49.70000000000042 20.390429977489603 4053.617479524968 34.61586904199077 5404.823306033291
49.80000000000043 20.26784255131472 4037.354236221926 34.40775816373321 5383.138981629235
49.900000000000425 20.146235821267123 4021.1886699249517 34.20131216692984 5361.584893233268
50.000000000000426 20.025599999999486 4005.1199999999303 33.99651443606376 5340.159999999909
50.10000000000043 19.905925417144207 3989.1474535957336 33.79334855420906 5318.863271460978
50.20000000000043 19.787202517685444 3973.270265551271 33.59179830026704 5297.693687401695
50.30000000000044 19.669421860357012 3957.4876783038644 33.39184764624642 5276.650237738486
50.40000000000043 19.552574116065674 3941.798941798874 33.19348075458665 5255.731922398499
50.50000000000043 19.436650066339332 3926.2033134005783 32.996681975523416 5234.937751200773
50.600000000000435 19.32164060179975 3910.7000578043035 32.801435844495934 5214.266743739071
50.700000000000436 19.20753672065928 3895.2884469497358 32.60772707959485 5193.717929266314
50.800000000000445 19.09432952724123 3879.967759935452 32.41554057905041 5173.290346580603
50.90000000000044 18.98201023052348 3864.7372829346136 32.22486141875989 5152.983043912819
51.00000000000044 18.870570142704803 3849.5963091118124 32.0356748498539 5132.795078815752
51.10000000000044 18.760000677793716 3834.544138541069 31.84796629630055 5112.725518054758
51.20000000000044 18.650293350219233 3819.5800781249322 31.66172135254716 5092.77343749991
51.300000000000445 18.541439773463296 3804.7034415147014 31.476925781198464 5072.9379220196015
51.400000000000446 18.433431658714397 3789.9135490317135 31.293565510731007 5053.218065375617
51.50000000000045 18.326260813542152 3775.209727589716 31.111626633243013 5033.6129701196205
51.60000000000045 18.219919140592314 3760.5913106182866 30.931095402238974 5014.121747491047
51.70000000000045 18.114398636301974 3746.057637987281 30.751958230448505 4994.743517316375
51.80000000000045 18.00969138963457 3731.6080559323154 30.574201687678794 4975.477407909752
51.90000000000045 17.90578958083431 3717.241916981235 30.397812498700127 4956.32255597498
52.000000000000455 17.802685480199802 3702.9585798815915 30.22277754116385 4937.278106508788
52.100000000000456 17.700371446876417 3688.7574095290774 30.049083843552268 4918.343212705437
52.200000000000465 17.59883992766712 3674.6377768969273 29.876718583159846 4899.517035862569
52.30000000000046 17.49808345586151 3660.59905896626 29.705669084105327 4880.798745288347
52.40000000000046 17.398094650082655 3646.640638657356 29.53592281537401 4862.187518209808
52.50000000000046 17.298866213151467 3632.7619047618405 29.36746738888995 4843.682539682453
52.60000000000046 17.200390930968364 3618.9622518757756 29.200290557617308 4825.283002501034
52.70000000000047 17.102661671411813 3605.2410803336425 29.034380213690525 4806.988107111523
52.800000000000466 17.005671383253578 3591.597796143187 28.869724386572763 4788.79706152425
52.90000000000047 16.909413095090294 3578.031810921138 28.706311241242087 4770.709081228184
53.00000000000047 16.813879914291217 3564.5425418297696 28.544129076405124 4752.723389106358
53.10000000000047 16.71906502596169 3551.1294115142946 28.383166322737395 4734.839215352393
53.20000000000048 16.624961691922277 3537.791848041092 28.223411541150185 4717.055797388122
53.30000000000047 16.531563249703098 3524.5292848367317 28.064853421083356 4699.372379782309
53.400000000000475 16.438863111553243 3511.341160627804 27.907480778823615 4681.788214170405
53.500000000000476 16.346854763465007 3498.2269193815428 27.751282555848015 4664.30255917539
53.60000000000048 16.255531764212577 3485.1860102472083 27.596247817192 4646.914680329611
53.700000000000486 16.164887744405096 3472.217887498246 27.442365749841812 4629.623849997662
53.80000000000048 16.074916405553733 3459.3220104751936 27.289625661150705 4612.429347300257
53.90000000000048 15.98561151915255 3446.497843529321 27.138016977278628 4595.330458039095
54.00000000000048 15.896966925773082 3433.744855967016 26.987529241655007 4578.326474622689
54.100000000000485 15.808976534172105 3421.0625219948743 26.838152113464215 4561.416695993165
54.200000000000486 15.721634320412715 3408.450320665507 26.689875366153323 4544.600427554009
54.30000000000049 15.634934326998195 3395.9077358240384 26.542688885961798 4527.876981098718
54.40000000000049 15.548870662018711 3383.434256055302 26.396582670472842 4511.245674740403
54.50000000000049 15.463437498310428 3371.0293746317034 26.251546827185884 4494.705832842272
54.6000000000005 15.37862907262696 3358.692589461759 26.107571572109986 4478.256785949012
54.70000000000049 15.294439684822926 3346.4234030392863 25.964647228377796 4461.897870719048
